action_taken,loan_type,loan_amount,income,debt_to_income_ratio,loan_to_value_ratio,interest_rate,property_value,loan_term,loan_type.1,loan_purpose,occupancy_type,applicant_age,negative_amortization,rate_spread,derived_race_2 or more minority races,derived_race_American Indian or Alaska Native,derived_race_Asian,derived_race_Black or African American,derived_race_Free Form Text Only,derived_race_Joint,derived_race_Native Hawaiian or Other Pacific Islander,derived_race_Race Not Available,derived_race_White,derived_sex_Female,derived_sex_Joint,derived_sex_Male,derived_sex_Sex Not Available,y_pred
1,1,305000.0,202.0,25.0,48.0,3.99,625000.0,360.0,1,32,1,40.0,2,-0.1132,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,2,355000.0,255.0,25.0,77.778,,455000.0,360.0,2,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,340.0,25.0,4.08,,1225000.0,360.0,1,4,1,50.0,2,,False,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4,115000.0,39.0,25.0,101.009,3.375,115000.0,360.0,4,1,1,40.0,2,0.359,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,435000.0,260.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,305000.0,141.0,25.0,39.0,3.625,785000.0,360.0,1,32,1,60.0,2,0.0575,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,75000.0,147.0,,,,,,1,31,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,59.0,25.0,114.41,,115000.0,360.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,245000.0,300.0,33.0,77.74,5.25,315000.0,240.0,1,2,1,30.0,2,-0.02,False,False,False,False,False,False,False,True,False,False,True,False,False,1
3,1,205000.0,207.0,33.0,38.558,,965000.0,360.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,182.0,10.0,11.111,,455000.0,360.0,1,4,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,2,405000.0,180.0,25.0,70.83,3.625,565000.0,360.0,2,32,1,60.0,2,0.7084,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,65000.0,70.0,25.0,20.0,,325000.0,,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,155000.0,287.0,25.0,52.06,,1205000.0,360.0,1,2,1,50.0,2,,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,1,45000.0,236.0,,,,,,1,4,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,555000.0,204.0,,,4.0,805000.0,360.0,1,31,1,23.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,705000.0,275.0,41.0,56.0,3.99,1255000.0,360.0,1,2,1,60.0,2,-0.99,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1565000.0,1131.0,25.0,62.4,2.75,2505000.0,360.0,1,31,2,40.0,2,-0.816,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,215000.0,158.0,,,,,,1,1,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,105000.0,55.0,10.0,30.769,,325000.0,360.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,445000.0,175.0,33.0,64.706,4.5,685000.0,360.0,1,32,1,60.0,2,0.021,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,805000.0,361.0,25.0,70.0,4.25,1155000.0,360.0,1,31,1,50.0,2,0.051,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,755000.0,299.0,25.0,46.296,3.125,1655000.0,360.0,1,4,1,30.0,2,-0.429,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,2,35000.0,45.0,25.0,96.5,5.0,45000.0,360.0,2,1,1,30.0,2,1.371,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,89.0,25.0,55.56,4.89,185000.0,360.0,1,4,1,50.0,2,0.61,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1775000.0,1225.0,10.0,69.412,2.787,2555000.0,360.0,1,31,1,50.0,2,-0.357,False,False,False,False,False,False,False,True,False,False,True,False,False,1
3,1,25000.0,88.0,10.0,7.0,,385000.0,300.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,455000.0,112.0,45.0,59.211,4.375,765000.0,360.0,1,32,1,50.0,2,-0.054,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,125000.0,154.0,25.0,21.55,5.75,585000.0,361.0,1,2,1,50.0,2,0.52,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,65000.0,,,,,,,1,31,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,285000.0,120.0,44.0,68.57,3.875,425000.0,180.0,1,4,1,40.0,2,0.9105,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,995000.0,325.0,37.0,79.44,,1255000.0,360.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,825000.0,445.0,25.0,61.03,3.25,1355000.0,360.0,1,31,1,40.0,2,-0.386,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1005000.0,1842.0,10.0,36.69,3.0,2725000.0,360.0,1,4,1,50.0,2,-0.54502,False,False,True,False,False,False,False,False,False,True,False,False,False,1
4,2,105000.0,86.0,,,,,360.0,2,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,315000.0,196.0,,,4.875,645000.0,360.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,915000.0,271.0,25.0,36.6,3.625,2505000.0,360.0,1,32,1,50.0,2,0.062,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,35000.0,116.0,10.0,9.0,,375000.0,120.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,112.0,10.0,30.0,,125000.0,300.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,1,105000.0,59.0,,,,,180.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,45000.0,50.0,10.0,44.444,,95000.0,360.0,1,2,1,23.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,565000.0,300.0,33.0,53.33,3.125,1055000.0,120.0,1,31,1,40.0,2,-0.61326,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,4,85000.0,42.0,25.0,97.342,3.75,85000.0,360.0,4,1,1,60.0,2,0.42,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,1165000.0,1020.0,10.0,55.5,4.25,2095000.0,360.0,1,32,1,60.0,2,-0.11416,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,55000.0,93.0,10.0,82.0,,125000.0,300.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,225000.0,123.0,,,,,,1,1,1,30.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,135000.0,131.0,25.0,26.58,3.75,505000.0,180.0,1,31,1,70.0,2,0.358,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,175000.0,111.0,,,,,120.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,395000.0,143.0,33.0,59.09,3.375,675000.0,360.0,1,32,1,40.0,2,-0.2101,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,315000.0,125.0,33.0,60.0,4.625,535000.0,360.0,1,32,1,30.0,2,-0.139,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,425000.0,150.0,25.0,46.02,3.5,935000.0,300.0,1,32,1,40.0,2,-0.278,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,105000.0,81.0,25.0,27.0,4.875,395000.0,360.0,1,32,1,60.0,2,0.64923,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,3215000.0,1277.0,33.0,67.632,3.125,4755000.0,360.0,1,31,1,40.0,2,-0.506,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,645000.0,624.0,10.0,45.552,,1405000.0,360.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,425000.0,114.0,,,4.25,535000.0,240.0,1,31,1,,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,155000.0,103.0,,,,,361.0,1,4,1,50.0,2,,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3,1,275000.0,260.0,10.0,39.286,,705000.0,240.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
6,1,435000.0,123.0,,,4.125,545000.0,240.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,125000.0,107.0,,,,,,1,4,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,2,115000.0,35.0,,,,,360.0,2,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,5805000.0,,55.0,65.714,2.875,14005000.0,360.0,1,31,1,50.0,2,-0.54,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,45000.0,258.0,10.0,11.11,2.24,355000.0,240.0,1,2,1,50.0,2,-2.13,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,75000.0,109.0,,,,,,1,2,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,255000.0,470.0,33.0,29.03,3.99,2505000.0,360.0,1,31,1,50.0,2,-1.19,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,405000.0,183.0,25.0,67.5,4.125,605000.0,360.0,1,32,1,50.0,2,-0.046,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,35000.0,214.0,25.0,94.0,,335000.0,300.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,3,265000.0,158.0,33.0,100.0,5.0,265000.0,360.0,3,1,1,40.0,2,0.2149,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,15000.0,23.0,33.0,,,,240.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
6,1,725000.0,183.0,,,4.625,915000.0,360.0,1,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,25000.0,106.0,,,,,,1,2,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1055000.0,26.0,39.0,58.54,3.75,1805000.0,360.0,1,31,1,40.0,2,0.048,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,85000.0,240.0,25.0,72.17,,585000.0,240.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,295000.0,0.0,10.0,97.16,4.125,295000.0,360.0,2,31,1,40.0,2,1.375,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,655000.0,668.0,25.0,31.325,,2075000.0,360.0,1,4,2,70.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,155000.0,0.0,10.0,38.803,,605000.0,180.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,15000.0,34.0,10.0,10.007,,145000.0,60.0,1,1,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,255000.0,220.0,36.0,67.14,3.99,665000.0,360.0,1,2,1,40.0,2,-1.17,False,False,True,False,False,False,False,False,False,False,True,False,False,1
3,1,25000.0,104.0,25.0,85.586,,295000.0,360.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,25000.0,106.0,41.0,90.102,3.74,265000.0,60.0,1,2,1,40.0,2,0.09,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,1,55000.0,30.0,,,,,,1,2,1,23.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,35000.0,79.0,,,,,48.0,1,31,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,193.0,25.0,38.73,4.49,905000.0,360.0,1,31,1,60.0,2,-0.57,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,155000.0,244.0,,,,,,1,1,1,60.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,105000.0,222.0,,,,,361.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,185000.0,86.0,25.0,71.321,4.875,265000.0,360.0,1,31,1,30.0,2,0.46,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,115000.0,206.0,36.0,80.0,5.25,675000.0,180.0,1,2,1,40.0,2,0.81,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,67.0,36.0,45.83,,125000.0,180.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,55000.0,107.0,44.0,74.59,5.95,355000.0,360.0,1,2,1,40.0,2,1.02,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,15000.0,48.0,33.0,,,,240.0,1,2,1,60.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,395000.0,1020.0,25.0,89.391,,1425000.0,360.0,1,31,2,40.0,2,,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,1,155000.0,275.0,,,,,180.0,1,32,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,155000.0,310.0,25.0,79.9,3.74,815000.0,360.0,1,2,1,40.0,2,-0.63,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,55000.0,144.0,10.0,86.207,,55000.0,60.0,1,2,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,205000.0,143.0,33.0,27.09,4.49,735000.0,360.0,1,2,1,30.0,2,-0.54,False,False,False,False,False,False,False,True,False,False,True,False,False,1
3,1,25000.0,109.0,33.0,83.817,,225000.0,120.0,1,2,1,40.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,3025000.0,1647.0,10.0,76.544,2.875,3955000.0,360.0,1,31,2,60.0,2,-0.456,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,1,55000.0,52.0,25.0,27.793,4.125,275000.0,120.0,1,4,1,70.0,2,0.245,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,15000.0,46.0,,,,,120.0,1,2,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,395000.0,128.0,41.0,39.0,4.125,1005000.0,360.0,1,32,1,40.0,2,-0.066,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,75000.0,173.0,,,,,,1,4,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,2,445000.0,0.0,10.0,85.27,4.125,515000.0,360.0,2,31,1,60.0,2,1.09,False,False,False,False,False,False,False,False,True,False,True,False,False,1
4,3,195000.0,90.0,,,,,360.0,3,32,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
3,1,35000.0,32.0,33.0,,,,180.0,1,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,2615000.0,688.0,44.0,81.002,3.162,3855000.0,360.0,1,31,1,40.0,2,-0.438,False,False,False,False,False,False,False,True,False,False,False,False,True,1
4,1,105000.0,266.0,,,,,360.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,755000.0,201.0,33.0,49.0,3.0,1555000.0,360.0,1,31,1,40.0,2,-0.409,False,False,False,False,False,False,False,False,True,False,False,True,False,1
2,1,75000.0,128.0,33.0,52.312,3.625,305000.0,120.0,1,32,1,50.0,2,-0.135,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1035000.0,269.0,42.0,27.26,4.625,3805000.0,360.0,1,31,3,60.0,2,0.414,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,945000.0,293.0,40.0,62.18,2.875,1525000.0,360.0,1,32,1,50.0,2,-0.411,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,75000.0,153.0,25.0,92.11,4.25,75000.0,180.0,1,2,1,50.0,2,1.133,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,355000.0,166.0,25.0,32.273,3.0,1105000.0,180.0,1,31,1,40.0,2,-0.149,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1,1,255000.0,452.0,10.0,22.29,5.76,1815000.0,361.0,1,4,1,60.0,2,0.5,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,4,125000.0,53.0,25.0,100.1,3.625,125000.0,360.0,4,1,1,30.0,2,0.586,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,55000.0,104.0,,,,,,1,4,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,105000.0,293.0,,,,,,1,2,1,40.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,795000.0,270.0,25.0,52.8,3.75,1505000.0,360.0,1,32,1,40.0,2,0.138,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,65000.0,116.0,25.0,75.0,,555000.0,240.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,False,True,False,1
4,3,305000.0,102.0,,,,,360.0,3,1,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1605000.0,1125.0,25.0,48.12,3.75,3325000.0,360.0,1,31,2,40.0,2,0.069,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,375000.0,369.0,10.0,49.333,4.125,755000.0,360.0,1,32,1,50.0,2,0.038,False,False,False,False,False,False,False,False,True,False,True,False,False,1
5,1,125000.0,59.0,,,,,240.0,1,31,1,40.0,2,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,1,55000.0,76.0,25.0,28.571,3.95,175000.0,120.0,1,2,1,50.0,2,0.24,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,1,55000.0,82.0,,,,,,1,31,1,50.0,1111,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,775000.0,143.0,41.0,51.333,4.375,1505000.0,360.0,1,31,1,30.0,2,0.064,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,35000.0,34.0,,,,,,1,31,1,30.0,1111,,False,False,False,False,False,False,False,False,True,True,False,False,False,1
4,1,85000.0,54.0,,,,,240.0,1,4,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,55000.0,139.0,38.0,80.7,,355000.0,240.0,1,4,1,30.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
2,1,495000.0,288.0,25.0,19.56,4.25,2555000.0,360.0,1,31,1,60.0,2,0.259,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,485000.0,135.0,36.0,74.977,3.99,645000.0,360.0,1,31,1,30.0,2,0.527,False,False,False,False,False,False,False,False,True,False,False,True,False,1
3,1,55000.0,152.0,33.0,52.705,,945000.0,361.0,1,4,1,50.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,1065000.0,267.0,40.0,74.125,3.5,1445000.0,360.0,1,31,1,70.0,2,-0.291,False,False,False,False,False,False,False,False,True,False,False,True,False,1
1,1,45000.0,144.0,10.0,11.268,3.65,355000.0,120.0,1,2,1,70.0,2,-0.19,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,1,1755000.0,1652.0,25.0,49.296,2.625,3555000.0,360.0,1,4,2,40.0,2,-0.444,False,False,False,False,False,False,False,False,True,False,True,False,False,1
3,1,3305000.0,644.0,49.0,56.41,,5855000.0,360.0,1,32,1,60.0,2,,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,355000.0,165.0,40.0,62.5,4.89,565000.0,360.0,1,2,1,40.0,2,-0.15,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,1,945000.0,380.0,40.0,60.92,2.125,1555000.0,360.0,1,31,1,30.0,2,-0.678,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,1,795000.0,1607.0,10.0,46.47,2.9,1705000.0,360.0,1,31,2,50.0,2,-0.155,False,False,False,False,False,False,False,False,True,False,False,True,False,1
